, 520 
 7.72 , 6.866236E-04 
 7.73 , 9.591148E-05 
 7.74 , 5.957029E-04 
 7.75 , 3.423514E-03 
 7.76 , 9.140492E-04 
 7.77 , 1.779322E-03 
 7.78 , 2.417988E-03 
 7.79 ,-7.660171E-04 
 7.8 , 1.369231E-03 
 7.81 ,-4.033054E-04 
 7.82 ,-4.033054E-04 
 7.83 ,-2.84571E-03 
 7.84 ,-1.761901E-03 
 7.85 , 1.733731E-03 
 7.86 , 1.551443E-03 
 7.87 , 2.829043E-03 
 7.88 , 7.321046E-04 
 7.89 , 4.110413E-03 
 7.9 , 6.411744E-04 
 7.91 , 4.477222E-03 
 7.92 , 3.286238E-03 
 7.93 ,-1.173686E-03 
 7.94 , 8.685492E-04 
 7.95 , 1.688145E-03 
 7.96 ,-1.535755E-03 
 7.97 ,-1.083135E-03 
 7.98 ,-2.304131E-03 
 7.99 ,-3.971817E-03 
 8 , 3.684438E-04 
 8.01 , 4.982084E-03 
 8.02 , 5.947537E-03 
 8.03 , 3.149031E-03 
 8.04 ,-1.716676E-03 
 8.05 , 2.189773E-03 
 8.06 , 3.743941E-03 
 8.07 , 1.867276E-04 
 8.08 , 5.502361E-04 
 8.09 ,-4.029058E-05 
 8.1 , 1.413307E-04 
 8.11 , 5.763472E-03 
 8.12 , 3.240516E-03 
 8.13 , 6.13168E-03 
 8.14 , 5.257701E-03 
 8.15 , 6.546295E-03 
 8.16 , 1.961679E-03 
 8.17 , 1.82489E-03 
 8.18 , 7.321046E-04 
 8.19 ,-5.39351E-04 
 8.2 ,-1.761901E-03 
 8.21 , 1.733731E-03 
 8.22 , 7.330504E-03 
 8.23 , 5.957029E-04 
 8.24 , 2.281056E-03 
 8.25 , 1.414784E-03 
 8.26 ,-6.75354E-04 
 8.27 ,-5.543472E-03 
 8.28 ,-1.445279E-03 
 8.29 ,-8.569079E-05 
 8.3 , 2.189773E-03 
 8.31 , 1.005037E-03 
 8.32 , 5.049703E-05 
 8.33 ,-2.665259E-03 
 8.34 ,-1.716676E-03 
 8.35 ,-5.39351E-04 
 8.36 , 1.278167E-03 
 8.37 ,-1.354758E-03 
 8.38 ,-6.300425E-04 
 8.39 ,-4.486677E-04 
 8.4 , 5.165819E-03 
 8.41 , 5.165819E-03 
 8.42 , 8.230538E-04 
 8.43 , 2.554963E-03 
 8.44 , 1.870491E-03 
 8.45 , 7.775904E-04 
 8.46 , 1.961679E-03 
 8.47 , 1.005037E-03 
 8.48 ,-5.846991E-04 
 8.49 , 9.591148E-05 
 8.5 ,-4.486677E-04 
 8.51 ,-1.173686E-03 
 8.52 , 1.232629E-03 
 8.53 , 8.685492E-04 
 8.54 , 5.087323E-06 
 8.55 , 4.247951E-03 
 8.56 ,-4.029058E-05 
 8.57 , 9.591148E-05 
 8.58 , 2.37233E-03 
 8.59 , 1.779322E-03 
 8.6 ,-1.807095E-03 
 8.61 , 2.737673E-03 
 8.62 ,-6.75354E-04 
 8.63 ,-4.151727E-03 
 8.64 , 2.189773E-03 
 8.65 , 5.957029E-04 
 8.66 , 1.551443E-03 
 8.67 ,-2.84571E-03 
 8.68 ,-2.672172E-04 
 8.69 , 1.323683E-03 
 8.7 , 2.463623E-03 
 8.71 , 2.052913E-03 
 8.72 , 5.671482E-03 
 8.73 ,-1.445279E-03 
 8.74 , 2.189773E-03 
 8.75 , 3.423514E-03 
 8.76 ,-2.033101E-03 
 8.77 , 1.460341E-03 
 8.78 ,-2.078293E-03 
 8.79 ,-6.300425E-04 
 8.8 , 5.119871E-03 
 8.81 , 3.469256E-03 
 8.82 , 1.005037E-03 
 8.83 , 1.413307E-04 
 8.84 ,-2.168637E-03 
 8.85 , 1.141567E-03 
 8.86 , 1.050551E-03 
 8.87 , 3.423514E-03 
 8.88 , 4.110413E-03 
 8.89 ,-2.304131E-03 
 8.9 , 1.050551E-03 
 8.91 , 3.560807E-03 
 8.92 ,-2.304131E-03 
 8.93 , 1.551443E-03 
 8.94 ,-8.569079E-05 
 8.95 , 4.138915E-04 
 8.96 ,-1.535755E-03 
 8.97 ,-3.476688E-03 
 8.98 ,-1.764499E-04 
 8.99 , 2.144139E-03 
 9 , 2.144139E-03 
